file_path,language,text,label,generator,source,compression_level
data/fake/tamil\fake_tam_1393.wav,Tamil,"ஆமாம் இந்த அலைச்சலில் உங்களைச்		2	0	thirties	male_masculine			ta	
5ceeef037306593fc562fcdf245eb82fd55b765e4e972ff18f02f9864721bc2108d6cd9c37dd4f2c39ca54a5a3bc738b3c08b4c472a498c66bdf4eaa93d30a59	common_voice_ta_21339851.mp3	459cfd0b8976370050f688cfc83292a7dcad428830784621c2dfb91ecd868504	கர்த்தர் உரைத்தது புத்தமு தென்றறி தோழா - அந்தப்		2	1	thirties	male_masculine			ta	
5ceeef037306593fc562fcdf245eb82fd55b765e4e972ff18f02f9864721bc2108d6cd9c37dd4f2c39ca54a5a3bc738b3c08b4c472a498c66bdf4eaa93d30a59	common_voice_ta_21281902.mp3	abb8d1ec2923e0e084c673899cff236dd4754ae539bad47b77a2c4851a8acbbb	முகவிழி கவிழ்ந்து வயலில் மொய்த்தது.		2	0	thirties	male_masculine			ta	
5ceeef037306593fc562fcdf245eb82fd55b765e4e972ff18f02f9864721bc2108d6cd9c37dd4f2c39ca54a5a3bc738b3c08b4c472a498c66bdf4eaa93d30a59	common_voice_ta_21281903.mp3	a2d0d3c56cf9d9e7d0e9b292924209a53437d89b67dc39e444ffb11f81a02994	தமிழாக்கி வாசிக்கத் தருதல் வேண்டும்		2	0	thirties	male_masculine			ta	
5ceeef037306593fc562fcdf245eb82fd55b765e4e972ff18f02f9864721bc2108d6cd9c37dd4f2c39ca54a5a3bc738b3c08b4c472a498c66bdf4eaa93d30a59	common_voice_ta_21281904.mp3	9479631967176998b693face6c4fa4666e57cc2f4f634df8a389e1b329ed0b4e	தங்க மாமனார் தாமும் சிரித்தார்.		2	0	thirties	male_masculine			ta	
5ceeef037306593fc562fcdf245eb82fd55b765e4e972ff18f02f9864721bc2108d6cd9c37dd4f2c39ca54a5a3bc738b3c08b4c472a498c66bdf4eaa93d30a59	common_voice_ta_21281905.mp3	9e1dcc06884e79ca0b5bb9cb5e56c811eae900ba059c02a63a2e2e002f37ef49	சட்டென இதுதான் தக்க தென்று		2	0	thirties	male_masculine			ta	
5ceeef037306593fc562fcdf245eb82fd55b765e4e972ff18f02f9864721bc2108d6cd9c37dd4f2c39ca54a5a3bc738b3c08b4c472a498c66bdf4eaa93d30a59	common_voice_ta_21281969.mp3	8c4ac68a5e1c3c9d402faf32a8a6d7fb9773bda37416d4e3785b6b4931e14037	வருத்திட உனக்கதி கார மில்லை!		2	0	thirties	male_masculine			ta	
5ceeef037306593fc562fcdf245eb82fd55b765e4e972ff18f02f9864721bc2108d6cd9c37dd4f2c39ca54a5a3bc738b3c08b4c472a498c66bdf4eaa93d30a59	common_voice_ta_21281955.mp3	97c92db02875278c85c94e355fb5488fe2cd131f7af3e36a54b7e5c0dccbd3d4	இலையிந்த நாட்டினிலே அவனை ஒப்பார்!		2	0	thirties	male_masculine			ta	
5ceeef037306593fc562fcdf245eb82fd55b765e4e972ff18f02f9864721bc2108d6cd9c37dd4f2c39ca54a5a3bc738b3c08b4c472a498c66bdf4eaa93d30a59	common_voice_ta_21340303.mp3	153b53889004b4dc05d2bf2d4467e06d0fdaac3c7c1e2e8a67a363834b039da0	வீணே இங்ஙனம் வீராசாமி.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1394.wav,Tamil,ஈனம் மானம் அற்றவன் இரந்து வயிறு வளர்ப்பான்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1395.wav,Tamil,"நகரின் நந்தவனங்களும், சோலைகளும், அங்கிருந்து வந்த இளந்தென்றலும் அவனைக் கூவி அழைப்பவை போல் இருந்தன.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1396.wav,Tamil,இரண்டும் இல்லாமல் பெண் பெண்ணாகக் காட்சி அளிக்க முடியும் என்பதை அந்த நடனத்தில் காட்டி மகிழ்வித்தனர்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1397.wav,Tamil,"அலைகள் ஒன்றுக்கு ஒன்று மோதிக் கொண்டிருப்பதை அவர்கள் பார்த்தபோது, ஆலிஸ் வீட்டைப் பற்றி நினைத்தார்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1398.wav,Tamil,"இனிய செல்வ, நீயே எண்ணிப்பார்!",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1399.wav,Tamil,பின்னர் பொய்க்கால் பெற்றார்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1400.wav,Tamil,முறை ஜூரம் என்றார்கள் சிலர் மலைரியா ஜுரம் என்றார்கள் வேறு சிலர்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1401.wav,Tamil,தீய எண்ணங்கள் காலப்போக்கில் உடலின் செங்குருதியையே நச்சுத் தன்மை அடையச் செய்துவிடுகிறது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1402.wav,Tamil,எப்பயிர் செய்யினும் நெற்பயிர் செய்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1403.wav,Tamil,என்ன செய்தி? நீலக்கல் பதித்த வெள்ளி வளையல் ஒன்று கொண்டு வந்தேன்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1404.wav,Tamil,நாமே பொருளீட்டி வாழும் வளமான வாழ்வு தொடர் வரலாறாக நீடிக்கும்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1405.wav,Tamil,அடர்த்தியான புருவங்களுக்குக் கீழேயிருந்த அவருடைய கண்கள் சில வினாடிகள் உமாரை ஆராய்ந்தன.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1406.wav,Tamil,ஏழைகளாக வாழும் மக்களை அறிவுணரச் செய்வது கடுமையான பணி.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1407.wav,Tamil,சண்டை போட ஆரம்பித்தால்!,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1408.wav,Tamil,"இக்கொடையே இவர்கள் சிறப்புக்கெல்லாம் சிகரம் இதை முதல்வர், சொல்லி முடித்தது தான் தாமதம், நீண்ட பலமான கைதட்டல் வகுப்பிலே.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1409.wav,Tamil,இது துணை அடிப்படைத் துகள்களை பகுத்தறியப் பயன்படுவது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1410.wav,Tamil,இப்படி உதவும் எண்ணற்ற நிகண்டு நூல்கள் தமிழில் உண்டு இன்றும் உள்ளன.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1411.wav,Tamil,கேட்பதற்கு இனிமையாக இருந்தது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1412.wav,Tamil,தெற்கில் ஐந்தாவது டிகிரியிலும் இருக்கலாமே? என்று மைமன் தன் ஐயப்பாட்டைக் கூறினான்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1413.wav,Tamil,"ஆகவே, பலமுள்ளவர் களுக்குரிய ஆட்டம் கபாடி ஆட்டம் என்று கூறப்படும் மொழிக்கு உதாரணமாக இந்த ஆட்ட முறை அமைந்திருக்கிறது.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1414.wav,Tamil,அக்காலத்தில் ரோம் ராஜ்யத்தில் பெரும்பான்மையோருடைய மதம் வேறு.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1415.wav,Tamil,பெரிய மனிதர்களுக்கு நோய் வருவதே ஒரு சித்திரவதை!,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1416.wav,Tamil,உமார் அந்த ஒரு குவளை மதுவையும் குடித்து விட்டுத்தான் கீழே வைத்தான்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1417.wav,Tamil,உதயணனுக்கோ தற்செயலாகவும் சாதாரணமாகவும் தனக்குக் கிடைத்துவிட்ட பெரிய வெற்றியை எண்ணி வியப்பாக இருந்தது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1418.wav,Tamil,என்னைப் பெரிய வழக்கிலிருந்து விடுதலைசெய்து வைத்த ராஜாஜியைப் பார்த்து நன்றி சொல்லவேண்டும் என்று ஏற்கனவே நினைத்து இருந்தேன்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1419.wav,Tamil,அந்தக் காலத்தில் பிள்ளையவர்கள் மிகப் பிரசித்திபெற்ற நடிகர்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1420.wav,Tamil,அடுத்து நாவடக்கம் பற்றியும் மூன்று குறள்களில் பேசுகிறது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1421.wav,Tamil,அவள் தகுதி உடையவர்க்கே கதவினைத் திறந்து விடுவாள்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1422.wav,Tamil,உதவி மேனேஜர் எங்கே?,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1423.wav,Tamil,அசட்டுக் காரியங்களைச் செய்வதனால் நாம் இன்பத்தை அடைவதில்லை தவிக்கிறோம் துன்புறுகிறோம்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1424.wav,Tamil,செல்வச் செருக்கு உடன் சேர்கின்றது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1425.wav,Tamil,இடுகாட்டுக்குப் போகும் பாதையில் இறங்கிக் கொண்டு அந்தக் கழுதைக் காரனுக்கு நன்றி கூறினான்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
